shift,rep,detector,total_detections,false_alarms,post_drift_detections,false_alarm_rate,first_post_drift_detection,detection_delay,detected,calibration_threshold
missingness,78,Boundary-Aware,3,2,1,0.038461538461538464,2150.0,775.0,True,2.6967938845068007
missingness,79,ADWIN,0,0,0,0.0,,,False,
missingness,79,Page-Hinkley,0,0,0,0.0,,,False,
missingness,79,Boundary-Aware,6,6,0,0.11538461538461539,,,False,2.0602105704255322
missingness,80,ADWIN,0,0,0,0.0,,,False,
missingness,80,Page-Hinkley,0,0,0,0.0,,,False,
missingness,80,Boundary-Aware,9,2,7,0.038461538461538464,1425.0,50.0,True,2.0399185358552847
missingness,81,ADWIN,0,0,0,0.0,,,False,
missingness,81,Page-Hinkley,0,0,0,0.0,,,False,
missingness,81,Boundary-Aware,3,2,1,0.038461538461538464,2175.0,800.0,True,2.059651328893841
missingness,82,ADWIN,0,0,0,0.0,,,False,
missingness,82,Page-Hinkley,0,0,0,0.0,,,False,
missingness,82,Boundary-Aware,11,7,4,0.1346153846153846,1625.0,250.0,True,1.8848715340724418
missingness,83,ADWIN,0,0,0,0.0,,,False,
missingness,83,Page-Hinkley,0,0,0,0.0,,,False,
missingness,83,Boundary-Aware,10,3,7,0.057692307692307696,1575.0,200.0,True,2.6656960653700144
missingness,84,ADWIN,0,0,0,0.0,,,False,
missingness,84,Page-Hinkley,0,0,0,0.0,,,False,
missingness,84,Boundary-Aware,9,5,4,0.09615384615384616,1675.0,300.0,True,2.0499294332343334
missingness,85,ADWIN,0,0,0,0.0,,,False,
missingness,85,Page-Hinkley,0,0,0,0.0,,,False,
missingness,85,Boundary-Aware,17,6,11,0.11538461538461539,1375.0,0.0,True,2.3562219343680493
missingness,86,ADWIN,0,0,0,0.0,,,False,
missingness,86,Page-Hinkley,0,0,0,0.0,,,False,
missingness,86,Boundary-Aware,12,4,8,0.07692307692307693,1475.0,100.0,True,3.0527413485178116
missingness,87,ADWIN,0,0,0,0.0,,,False,
missingness,87,Page-Hinkley,0,0,0,0.0,,,False,
missingness,87,Boundary-Aware,4,3,1,0.057692307692307696,1650.0,275.0,True,2.6172940574383228
missingness,88,ADWIN,0,0,0,0.0,,,False,
missingness,88,Page-Hinkley,0,0,0,0.0,,,False,
missingness,88,Boundary-Aware,4,1,3,0.019230769230769232,1550.0,175.0,True,2.3891757622154675
missingness,89,ADWIN,0,0,0,0.0,,,False,
missingness,89,Page-Hinkley,0,0,0,0.0,,,False,
missingness,89,Boundary-Aware,9,6,3,0.11538461538461539,1500.0,125.0,True,2.2684155988388697
missingness,90,ADWIN,0,0,0,0.0,,,False,
missingness,90,Page-Hinkley,0,0,0,0.0,,,False,
missingness,90,Boundary-Aware,1,1,0,0.019230769230769232,,,False,1.9124043410043436
missingness,91,ADWIN,0,0,0,0.0,,,False,
missingness,91,Page-Hinkley,0,0,0,0.0,,,False,
missingness,91,Boundary-Aware,16,5,11,0.09615384615384616,1425.0,50.0,True,1.9269259947852153
missingness,92,ADWIN,0,0,0,0.0,,,False,
missingness,92,Page-Hinkley,0,0,0,0.0,,,False,
missingness,92,Boundary-Aware,7,3,4,0.057692307692307696,1400.0,25.0,True,2.508045370426457
missingness,93,ADWIN,0,0,0,0.0,,,False,
missingness,93,Page-Hinkley,0,0,0,0.0,,,False,
missingness,93,Boundary-Aware,6,4,2,0.07692307692307693,2100.0,725.0,True,2.2980230450438253
missingness,94,ADWIN,0,0,0,0.0,,,False,
missingness,94,Page-Hinkley,0,0,0,0.0,,,False,
missingness,94,Boundary-Aware,1,1,0,0.019230769230769232,,,False,3.7535266258986018
missingness,95,ADWIN,0,0,0,0.0,,,False,
missingness,95,Page-Hinkley,0,0,0,0.0,,,False,
missingness,95,Boundary-Aware,21,14,7,0.2692307692307692,1500.0,125.0,True,1.776775694352652
missingness,96,ADWIN,0,0,0,0.0,,,False,
missingness,96,Page-Hinkley,0,0,0,0.0,,,False,
missingness,96,Boundary-Aware,6,6,0,0.11538461538461539,,,False,2.1323220038125483
missingness,97,ADWIN,0,0,0,0.0,,,False,
missingness,97,Page-Hinkley,0,0,0,0.0,,,False,
missingness,97,Boundary-Aware,4,3,1,0.057692307692307696,2150.0,775.0,True,2.9202822896970897
missingness,98,ADWIN,0,0,0,0.0,,,False,
missingness,98,Page-Hinkley,0,0,0,0.0,,,False,
missingness,98,Boundary-Aware,2,1,1,0.019230769230769232,1825.0,450.0,True,2.081894017489371
missingness,99,ADWIN,0,0,0,0.0,,,False,
missingness,99,Page-Hinkley,0,0,0,0.0,,,False,
missingness,99,Boundary-Aware,4,4,0,0.07692307692307693,,,False,2.1785508404923997
missingness,100,ADWIN,0,0,0,0.0,,,False,
missingness,100,Page-Hinkley,0,0,0,0.0,,,False,
missingness,100,Boundary-Aware,7,2,5,0.038461538461538464,1425.0,50.0,True,2.3099162155729345
missingness,101,ADWIN,0,0,0,0.0,,,False,
missingness,101,Page-Hinkley,0,0,0,0.0,,,False,
missingness,101,Boundary-Aware,4,1,3,0.019230769230769232,1600.0,225.0,True,2.4504806373279515
missingness,102,ADWIN,0,0,0,0.0,,,False,
missingness,102,Page-Hinkley,0,0,0,0.0,,,False,
missingness,102,Boundary-Aware,22,9,13,0.17307692307692307,1425.0,50.0,True,1.7660240355249224
missingness,103,ADWIN,0,0,0,0.0,,,False,
missingness,103,Page-Hinkley,0,0,0,0.0,,,False,
missingness,103,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.7028652364379973
missingness,104,ADWIN,0,0,0,0.0,,,False,
missingness,104,Page-Hinkley,0,0,0,0.0,,,False,
missingness,104,Boundary-Aware,5,2,3,0.038461538461538464,1500.0,125.0,True,2.7774061392499045
missingness,105,ADWIN,0,0,0,0.0,,,False,
missingness,105,Page-Hinkley,0,0,0,0.0,,,False,
missingness,105,Boundary-Aware,2,1,1,0.019230769230769232,1950.0,575.0,True,2.497499235828288
missingness,106,ADWIN,0,0,0,0.0,,,False,
missingness,106,Page-Hinkley,0,0,0,0.0,,,False,
missingness,106,Boundary-Aware,5,4,1,0.07692307692307693,1525.0,150.0,True,2.4437295851513414
missingness,107,ADWIN,0,0,0,0.0,,,False,
missingness,107,Page-Hinkley,0,0,0,0.0,,,False,
missingness,107,Boundary-Aware,11,5,6,0.09615384615384616,1400.0,25.0,True,1.8030936164610278
missingness,108,ADWIN,0,0,0,0.0,,,False,
missingness,108,Page-Hinkley,0,0,0,0.0,,,False,
missingness,108,Boundary-Aware,9,2,7,0.038461538461538464,1450.0,75.0,True,1.7904535944028086
missingness,109,ADWIN,0,0,0,0.0,,,False,
missingness,109,Page-Hinkley,0,0,0,0.0,,,False,
missingness,109,Boundary-Aware,19,7,12,0.1346153846153846,1425.0,50.0,True,1.7238297018447923
missingness,110,ADWIN,0,0,0,0.0,,,False,
missingness,110,Page-Hinkley,0,0,0,0.0,,,False,
missingness,110,Boundary-Aware,13,6,7,0.11538461538461539,1475.0,100.0,True,1.6992193679902996
missingness,111,ADWIN,0,0,0,0.0,,,False,
missingness,111,Page-Hinkley,0,0,0,0.0,,,False,
missingness,111,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.523708104835198
missingness,112,ADWIN,0,0,0,0.0,,,False,
missingness,112,Page-Hinkley,0,0,0,0.0,,,False,
missingness,112,Boundary-Aware,7,3,4,0.057692307692307696,2050.0,675.0,True,1.8697126516676996
missingness,113,ADWIN,0,0,0,0.0,,,False,
missingness,113,Page-Hinkley,0,0,0,0.0,,,False,
missingness,113,Boundary-Aware,13,4,9,0.07692307692307693,1400.0,25.0,True,1.8077347990906556
missingness,114,ADWIN,0,0,0,0.0,,,False,
missingness,114,Page-Hinkley,0,0,0,0.0,,,False,
missingness,114,Boundary-Aware,6,3,3,0.057692307692307696,1850.0,475.0,True,2.468109441585325
missingness,115,ADWIN,0,0,0,0.0,,,False,
missingness,115,Page-Hinkley,0,0,0,0.0,,,False,
missingness,115,Boundary-Aware,4,4,0,0.07692307692307693,,,False,2.0203961233240375
missingness,116,ADWIN,0,0,0,0.0,,,False,
missingness,116,Page-Hinkley,0,0,0,0.0,,,False,
missingness,116,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.3136726045069747
missingness,117,ADWIN,0,0,0,0.0,,,False,
missingness,117,Page-Hinkley,0,0,0,0.0,,,False,
missingness,117,Boundary-Aware,21,13,8,0.25,1400.0,25.0,True,1.6535958306016574
missingness,118,ADWIN,0,0,0,0.0,,,False,
missingness,118,Page-Hinkley,0,0,0,0.0,,,False,
missingness,118,Boundary-Aware,13,3,10,0.057692307692307696,1450.0,75.0,True,2.2764817972661553
missingness,119,ADWIN,0,0,0,0.0,,,False,
missingness,119,Page-Hinkley,0,0,0,0.0,,,False,
missingness,119,Boundary-Aware,19,7,12,0.1346153846153846,1375.0,0.0,True,1.949697964101181
missingness,120,ADWIN,0,0,0,0.0,,,False,
missingness,120,Page-Hinkley,0,0,0,0.0,,,False,
missingness,120,Boundary-Aware,11,5,6,0.09615384615384616,1550.0,175.0,True,2.308847335043666
missingness,121,ADWIN,0,0,0,0.0,,,False,
missingness,121,Page-Hinkley,0,0,0,0.0,,,False,
missingness,121,Boundary-Aware,7,7,0,0.1346153846153846,,,False,3.438312916744311
missingness,122,ADWIN,0,0,0,0.0,,,False,
missingness,122,Page-Hinkley,0,0,0,0.0,,,False,
missingness,122,Boundary-Aware,7,3,4,0.057692307692307696,1925.0,550.0,True,2.227398358360441
missingness,123,ADWIN,0,0,0,0.0,,,False,
missingness,123,Page-Hinkley,0,0,0,0.0,,,False,
missingness,123,Boundary-Aware,4,1,3,0.019230769230769232,1900.0,525.0,True,2.471625065612575
missingness,124,ADWIN,0,0,0,0.0,,,False,
missingness,124,Page-Hinkley,0,0,0,0.0,,,False,
missingness,124,Boundary-Aware,9,5,4,0.09615384615384616,1625.0,250.0,True,1.8741165968289852
missingness,125,ADWIN,0,0,0,0.0,,,False,
missingness,125,Page-Hinkley,0,0,0,0.0,,,False,
missingness,125,Boundary-Aware,6,6,0,0.11538461538461539,,,False,2.195264921776238
missingness,126,ADWIN,0,0,0,0.0,,,False,
missingness,126,Page-Hinkley,0,0,0,0.0,,,False,
missingness,126,Boundary-Aware,5,2,3,0.038461538461538464,2025.0,650.0,True,2.0338345875941615
missingness,127,ADWIN,0,0,0,0.0,,,False,
missingness,127,Page-Hinkley,0,0,0,0.0,,,False,
missingness,127,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.032433869777132
missingness,128,ADWIN,0,0,0,0.0,,,False,
missingness,128,Page-Hinkley,0,0,0,0.0,,,False,
missingness,128,Boundary-Aware,16,8,8,0.15384615384615385,1375.0,0.0,True,1.9534239739128543
missingness,129,ADWIN,0,0,0,0.0,,,False,
missingness,129,Page-Hinkley,0,0,0,0.0,,,False,
missingness,129,Boundary-Aware,16,8,8,0.15384615384615385,1425.0,50.0,True,2.1519954217031265
missingness,130,ADWIN,0,0,0,0.0,,,False,
missingness,130,Page-Hinkley,0,0,0,0.0,,,False,
missingness,130,Boundary-Aware,1,1,0,0.019230769230769232,,,False,2.411819045002227
missingness,131,ADWIN,0,0,0,0.0,,,False,
missingness,131,Page-Hinkley,0,0,0,0.0,,,False,
missingness,131,Boundary-Aware,6,3,3,0.057692307692307696,1600.0,225.0,True,3.168351201624195
missingness,132,ADWIN,0,0,0,0.0,,,False,
missingness,132,Page-Hinkley,0,0,0,0.0,,,False,
missingness,132,Boundary-Aware,22,9,13,0.17307692307692307,1375.0,0.0,True,1.8350968924303352
missingness,133,ADWIN,0,0,0,0.0,,,False,
missingness,133,Page-Hinkley,0,0,0,0.0,,,False,
missingness,133,Boundary-Aware,16,8,8,0.15384615384615385,1550.0,175.0,True,1.6649218292958958
missingness,134,ADWIN,0,0,0,0.0,,,False,
missingness,134,Page-Hinkley,0,0,0,0.0,,,False,
missingness,134,Boundary-Aware,10,7,3,0.1346153846153846,1500.0,125.0,True,1.8925335537655246
missingness,135,ADWIN,0,0,0,0.0,,,False,
missingness,135,Page-Hinkley,0,0,0,0.0,,,False,
missingness,135,Boundary-Aware,1,1,0,0.019230769230769232,,,False,2.7665678948855765
missingness,136,ADWIN,0,0,0,0.0,,,False,
missingness,136,Page-Hinkley,0,0,0,0.0,,,False,
missingness,136,Boundary-Aware,15,8,7,0.15384615384615385,1475.0,100.0,True,1.947271095777032
missingness,137,ADWIN,0,0,0,0.0,,,False,
missingness,137,Page-Hinkley,0,0,0,0.0,,,False,
missingness,137,Boundary-Aware,9,4,5,0.07692307692307693,1475.0,100.0,True,2.381495130602901
missingness,138,ADWIN,0,0,0,0.0,,,False,
missingness,138,Page-Hinkley,0,0,0,0.0,,,False,
missingness,138,Boundary-Aware,2,1,1,0.019230769230769232,1400.0,25.0,True,2.3583319897220916
missingness,139,ADWIN,0,0,0,0.0,,,False,
missingness,139,Page-Hinkley,0,0,0,0.0,,,False,
missingness,139,Boundary-Aware,8,1,7,0.019230769230769232,1525.0,150.0,True,2.3389431758982573
missingness,140,ADWIN,0,0,0,0.0,,,False,
missingness,140,Page-Hinkley,0,0,0,0.0,,,False,
missingness,140,Boundary-Aware,3,1,2,0.019230769230769232,2150.0,775.0,True,1.9625286145654337
missingness,141,ADWIN,0,0,0,0.0,,,False,
missingness,141,Page-Hinkley,0,0,0,0.0,,,False,
missingness,141,Boundary-Aware,3,1,2,0.019230769230769232,1700.0,325.0,True,3.1642899266355657
missingness,142,ADWIN,0,0,0,0.0,,,False,
missingness,142,Page-Hinkley,0,0,0,0.0,,,False,
missingness,142,Boundary-Aware,12,5,7,0.09615384615384616,1475.0,100.0,True,2.2576098467331924
missingness,143,ADWIN,0,0,0,0.0,,,False,
missingness,143,Page-Hinkley,0,0,0,0.0,,,False,
missingness,143,Boundary-Aware,18,7,11,0.1346153846153846,1375.0,0.0,True,1.7873217340817917
missingness,144,ADWIN,0,0,0,0.0,,,False,
missingness,144,Page-Hinkley,0,0,0,0.0,,,False,
missingness,144,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.481855254416268
missingness,145,ADWIN,0,0,0,0.0,,,False,
missingness,145,Page-Hinkley,0,0,0,0.0,,,False,
missingness,145,Boundary-Aware,6,2,4,0.038461538461538464,1375.0,0.0,True,2.006724659987071
missingness,146,ADWIN,0,0,0,0.0,,,False,
missingness,146,Page-Hinkley,0,0,0,0.0,,,False,
missingness,146,Boundary-Aware,14,7,7,0.1346153846153846,1800.0,425.0,True,1.904498572321435
missingness,147,ADWIN,0,0,0,0.0,,,False,
missingness,147,Page-Hinkley,0,0,0,0.0,,,False,
missingness,147,Boundary-Aware,11,1,10,0.019230769230769232,1450.0,75.0,True,2.0887933833247425
missingness,148,ADWIN,0,0,0,0.0,,,False,
missingness,148,Page-Hinkley,0,0,0,0.0,,,False,
missingness,148,Boundary-Aware,2,1,1,0.019230769230769232,1925.0,550.0,True,2.4720883152295032
missingness,149,ADWIN,0,0,0,0.0,,,False,
missingness,149,Page-Hinkley,0,0,0,0.0,,,False,
missingness,149,Boundary-Aware,3,2,1,0.038461538461538464,1775.0,400.0,True,2.288707354537037
missingness,150,ADWIN,0,0,0,0.0,,,False,
missingness,150,Page-Hinkley,0,0,0,0.0,,,False,
missingness,150,Boundary-Aware,3,3,0,0.057692307692307696,,,False,2.019707286547601
missingness,151,ADWIN,0,0,0,0.0,,,False,
missingness,151,Page-Hinkley,0,0,0,0.0,,,False,
missingness,151,Boundary-Aware,6,3,3,0.057692307692307696,1900.0,525.0,True,2.049175700710057
missingness,152,ADWIN,0,0,0,0.0,,,False,
missingness,152,Page-Hinkley,0,0,0,0.0,,,False,
missingness,152,Boundary-Aware,10,3,7,0.057692307692307696,1525.0,150.0,True,1.9508540913995869
missingness,153,ADWIN,0,0,0,0.0,,,False,
missingness,153,Page-Hinkley,0,0,0,0.0,,,False,
missingness,153,Boundary-Aware,6,3,3,0.057692307692307696,1775.0,400.0,True,2.155484680157293
missingness,154,ADWIN,0,0,0,0.0,,,False,
missingness,154,Page-Hinkley,0,0,0,0.0,,,False,
missingness,154,Boundary-Aware,14,10,4,0.19230769230769232,1775.0,400.0,True,2.029943412528485
missingness,155,ADWIN,0,0,0,0.0,,,False,
missingness,155,Page-Hinkley,0,0,0,0.0,,,False,
missingness,155,Boundary-Aware,8,4,4,0.07692307692307693,2000.0,625.0,True,2.6616307374175805
missingness,156,ADWIN,0,0,0,0.0,,,False,
missingness,156,Page-Hinkley,0,0,0,0.0,,,False,
missingness,156,Boundary-Aware,5,1,4,0.019230769230769232,1400.0,25.0,True,2.3940012584637156
missingness,157,ADWIN,0,0,0,0.0,,,False,
missingness,157,Page-Hinkley,0,0,0,0.0,,,False,
missingness,157,Boundary-Aware,6,2,4,0.038461538461538464,1425.0,50.0,True,2.817256277077371
missingness,158,ADWIN,0,0,0,0.0,,,False,
missingness,158,Page-Hinkley,0,0,0,0.0,,,False,
missingness,158,Boundary-Aware,3,2,1,0.038461538461538464,1450.0,75.0,True,2.2724662925339896
missingness,159,ADWIN,0,0,0,0.0,,,False,
missingness,159,Page-Hinkley,0,0,0,0.0,,,False,
missingness,159,Boundary-Aware,9,4,5,0.07692307692307693,1925.0,550.0,True,2.3625459157520288
missingness,160,ADWIN,0,0,0,0.0,,,False,
missingness,160,Page-Hinkley,0,0,0,0.0,,,False,
missingness,160,Boundary-Aware,2,1,1,0.019230769230769232,1975.0,600.0,True,2.8362569562224564
missingness,161,ADWIN,0,0,0,0.0,,,False,
missingness,161,Page-Hinkley,0,0,0,0.0,,,False,
missingness,161,Boundary-Aware,13,4,9,0.07692307692307693,1375.0,0.0,True,2.433157157914184
missingness,162,ADWIN,0,0,0,0.0,,,False,
missingness,162,Page-Hinkley,0,0,0,0.0,,,False,
missingness,162,Boundary-Aware,3,3,0,0.057692307692307696,,,False,2.412467060474063
missingness,163,ADWIN,0,0,0,0.0,,,False,
missingness,163,Page-Hinkley,0,0,0,0.0,,,False,
missingness,163,Boundary-Aware,2,1,1,0.019230769230769232,1725.0,350.0,True,1.9911943223214534
missingness,164,ADWIN,0,0,0,0.0,,,False,
missingness,164,Page-Hinkley,0,0,0,0.0,,,False,
missingness,164,Boundary-Aware,16,4,12,0.07692307692307693,1475.0,100.0,True,2.108981628482882
missingness,165,ADWIN,0,0,0,0.0,,,False,
missingness,165,Page-Hinkley,0,0,0,0.0,,,False,
missingness,165,Boundary-Aware,6,3,3,0.057692307692307696,1825.0,450.0,True,2.0200935573979266
missingness,166,ADWIN,0,0,0,0.0,,,False,
missingness,166,Page-Hinkley,0,0,0,0.0,,,False,
missingness,166,Boundary-Aware,14,7,7,0.1346153846153846,1400.0,25.0,True,2.1137574966333204
missingness,167,ADWIN,0,0,0,0.0,,,False,
missingness,167,Page-Hinkley,0,0,0,0.0,,,False,
missingness,167,Boundary-Aware,5,2,3,0.038461538461538464,1550.0,175.0,True,2.0482018727408366
missingness,168,ADWIN,0,0,0,0.0,,,False,
missingness,168,Page-Hinkley,0,0,0,0.0,,,False,
missingness,168,Boundary-Aware,6,3,3,0.057692307692307696,1825.0,450.0,True,2.1015558816750537
missingness,169,ADWIN,0,0,0,0.0,,,False,
missingness,169,Page-Hinkley,0,0,0,0.0,,,False,
missingness,169,Boundary-Aware,6,3,3,0.057692307692307696,1500.0,125.0,True,2.6387559246150447
missingness,170,ADWIN,0,0,0,0.0,,,False,
missingness,170,Page-Hinkley,0,0,0,0.0,,,False,
missingness,170,Boundary-Aware,8,6,2,0.11538461538461539,1375.0,0.0,True,2.1868801349511346
missingness,171,ADWIN,0,0,0,0.0,,,False,
missingness,171,Page-Hinkley,0,0,0,0.0,,,False,
missingness,171,Boundary-Aware,7,4,3,0.07692307692307693,1425.0,50.0,True,2.8222340087879396
missingness,172,ADWIN,0,0,0,0.0,,,False,
missingness,172,Page-Hinkley,0,0,0,0.0,,,False,
missingness,172,Boundary-Aware,20,8,12,0.15384615384615385,1375.0,0.0,True,1.6539879104797834
missingness,173,ADWIN,0,0,0,0.0,,,False,
missingness,173,Page-Hinkley,0,0,0,0.0,,,False,
missingness,173,Boundary-Aware,14,6,8,0.11538461538461539,1525.0,150.0,True,1.837065599742689
missingness,174,ADWIN,0,0,0,0.0,,,False,
missingness,174,Page-Hinkley,0,0,0,0.0,,,False,
missingness,174,Boundary-Aware,1,1,0,0.019230769230769232,,,False,2.273218557211819
missingness,175,ADWIN,0,0,0,0.0,,,False,
missingness,175,Page-Hinkley,0,0,0,0.0,,,False,
missingness,175,Boundary-Aware,13,3,10,0.057692307692307696,1400.0,25.0,True,1.8254997520345955
missingness,176,ADWIN,0,0,0,0.0,,,False,
missingness,176,Page-Hinkley,0,0,0,0.0,,,False,
missingness,176,Boundary-Aware,5,1,4,0.019230769230769232,1500.0,125.0,True,2.1292147762318647
missingness,177,ADWIN,0,0,0,0.0,,,False,
missingness,177,Page-Hinkley,0,0,0,0.0,,,False,
missingness,177,Boundary-Aware,3,2,1,0.038461538461538464,2125.0,750.0,True,1.9150168372540475
missingness,178,ADWIN,0,0,0,0.0,,,False,
missingness,178,Page-Hinkley,0,0,0,0.0,,,False,
missingness,178,Boundary-Aware,13,5,8,0.09615384615384616,1600.0,225.0,True,1.7804678858550682
missingness,179,ADWIN,0,0,0,0.0,,,False,
missingness,179,Page-Hinkley,0,0,0,0.0,,,False,
missingness,179,Boundary-Aware,2,2,0,0.038461538461538464,,,False,1.9466598463587885
missingness,180,ADWIN,0,0,0,0.0,,,False,
missingness,180,Page-Hinkley,0,0,0,0.0,,,False,
missingness,180,Boundary-Aware,13,1,12,0.019230769230769232,1375.0,0.0,True,2.065830960574967
missingness,181,ADWIN,0,0,0,0.0,,,False,
missingness,181,Page-Hinkley,0,0,0,0.0,,,False,
missingness,181,Boundary-Aware,11,9,2,0.17307692307692307,1450.0,75.0,True,2.0608461480832965
missingness,182,ADWIN,0,0,0,0.0,,,False,
missingness,182,Page-Hinkley,0,0,0,0.0,,,False,
missingness,182,Boundary-Aware,25,9,16,0.17307692307692307,1375.0,0.0,True,1.6601803545721692
missingness,183,ADWIN,0,0,0,0.0,,,False,
missingness,183,Page-Hinkley,0,0,0,0.0,,,False,
missingness,183,Boundary-Aware,13,3,10,0.057692307692307696,1625.0,250.0,True,2.138402927310314
missingness,184,ADWIN,0,0,0,0.0,,,False,
missingness,184,Page-Hinkley,0,0,0,0.0,,,False,
missingness,184,Boundary-Aware,12,6,6,0.11538461538461539,1500.0,125.0,True,1.9774764554849513
missingness,185,ADWIN,0,0,0,0.0,,,False,
missingness,185,Page-Hinkley,0,0,0,0.0,,,False,
missingness,185,Boundary-Aware,6,6,0,0.11538461538461539,,,False,2.4869610849065524
missingness,186,ADWIN,0,0,0,0.0,,,False,
missingness,186,Page-Hinkley,0,0,0,0.0,,,False,
missingness,186,Boundary-Aware,4,4,0,0.07692307692307693,,,False,2.2059159938117556
missingness,187,ADWIN,0,0,0,0.0,,,False,
missingness,187,Page-Hinkley,0,0,0,0.0,,,False,
missingness,187,Boundary-Aware,16,4,12,0.07692307692307693,1375.0,0.0,True,2.6112646008047133
missingness,188,ADWIN,0,0,0,0.0,,,False,
missingness,188,Page-Hinkley,0,0,0,0.0,,,False,
missingness,188,Boundary-Aware,5,3,2,0.057692307692307696,1775.0,400.0,True,2.237254839701032
missingness,189,ADWIN,0,0,0,0.0,,,False,
missingness,189,Page-Hinkley,0,0,0,0.0,,,False,
missingness,189,Boundary-Aware,6,2,4,0.038461538461538464,1375.0,0.0,True,2.428253771442677
missingness,190,ADWIN,0,0,0,0.0,,,False,
missingness,190,Page-Hinkley,0,0,0,0.0,,,False,
missingness,190,Boundary-Aware,4,4,0,0.07692307692307693,,,False,2.19155720968935
missingness,191,ADWIN,0,0,0,0.0,,,False,
missingness,191,Page-Hinkley,0,0,0,0.0,,,False,
missingness,191,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.2345751785639476
missingness,192,ADWIN,0,0,0,0.0,,,False,
missingness,192,Page-Hinkley,0,0,0,0.0,,,False,
missingness,192,Boundary-Aware,15,2,13,0.038461538461538464,1450.0,75.0,True,2.0526212172529896
missingness,193,ADWIN,0,0,0,0.0,,,False,
missingness,193,Page-Hinkley,0,0,0,0.0,,,False,
missingness,193,Boundary-Aware,6,1,5,0.019230769230769232,1525.0,150.0,True,2.1691075975143073
missingness,194,ADWIN,0,0,0,0.0,,,False,
missingness,194,Page-Hinkley,0,0,0,0.0,,,False,
missingness,194,Boundary-Aware,7,4,3,0.07692307692307693,2025.0,650.0,True,1.8620263272094244
missingness,195,ADWIN,0,0,0,0.0,,,False,
missingness,195,Page-Hinkley,0,0,0,0.0,,,False,
missingness,195,Boundary-Aware,4,2,2,0.038461538461538464,1900.0,525.0,True,2.33069537406617
missingness,196,ADWIN,0,0,0,0.0,,,False,
missingness,196,Page-Hinkley,0,0,0,0.0,,,False,
missingness,196,Boundary-Aware,3,1,2,0.019230769230769232,1475.0,100.0,True,2.4423230954283452
missingness,197,ADWIN,0,0,0,0.0,,,False,
missingness,197,Page-Hinkley,0,0,0,0.0,,,False,
missingness,197,Boundary-Aware,18,6,12,0.11538461538461539,1625.0,250.0,True,2.0640951438469455
missingness,198,ADWIN,0,0,0,0.0,,,False,
missingness,198,Page-Hinkley,0,0,0,0.0,,,False,
missingness,198,Boundary-Aware,17,11,6,0.21153846153846154,1825.0,450.0,True,1.8770017949408482
missingness,199,ADWIN,0,0,0,0.0,,,False,
missingness,199,Page-Hinkley,0,0,0,0.0,,,False,
missingness,199,Boundary-Aware,11,2,9,0.038461538461538464,1650.0,275.0,True,2.1453952669619687
missingness,200,ADWIN,0,0,0,0.0,,,False,
missingness,200,Page-Hinkley,0,0,0,0.0,,,False,
missingness,200,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.605612489086107
missingness,201,ADWIN,0,0,0,0.0,,,False,
missingness,201,Page-Hinkley,0,0,0,0.0,,,False,
missingness,201,Boundary-Aware,18,4,14,0.07692307692307693,1375.0,0.0,True,1.9431005750806267
missingness,202,ADWIN,0,0,0,0.0,,,False,
missingness,202,Page-Hinkley,0,0,0,0.0,,,False,
missingness,202,Boundary-Aware,10,4,6,0.07692307692307693,1675.0,300.0,True,1.8154233222469893
missingness,203,ADWIN,0,0,0,0.0,,,False,
missingness,203,Page-Hinkley,0,0,0,0.0,,,False,
missingness,203,Boundary-Aware,7,3,4,0.057692307692307696,1850.0,475.0,True,1.9432320780856092
missingness,204,ADWIN,0,0,0,0.0,,,False,
missingness,204,Page-Hinkley,0,0,0,0.0,,,False,
missingness,204,Boundary-Aware,5,2,3,0.038461538461538464,2050.0,675.0,True,2.1644163246404275
missingness,205,ADWIN,0,0,0,0.0,,,False,
missingness,205,Page-Hinkley,0,0,0,0.0,,,False,
missingness,205,Boundary-Aware,27,15,12,0.28846153846153844,1375.0,0.0,True,1.7524867407026699
missingness,206,ADWIN,0,0,0,0.0,,,False,
missingness,206,Page-Hinkley,0,0,0,0.0,,,False,
missingness,206,Boundary-Aware,11,3,8,0.057692307692307696,1600.0,225.0,True,2.4668887781537325
missingness,207,ADWIN,0,0,0,0.0,,,False,
missingness,207,Page-Hinkley,0,0,0,0.0,,,False,
missingness,207,Boundary-Aware,4,3,1,0.057692307692307696,1775.0,400.0,True,2.541438121196927
missingness,208,ADWIN,0,0,0,0.0,,,False,
missingness,208,Page-Hinkley,0,0,0,0.0,,,False,
missingness,208,Boundary-Aware,2,1,1,0.019230769230769232,2100.0,725.0,True,2.139649521454636
missingness,209,ADWIN,0,0,0,0.0,,,False,
missingness,209,Page-Hinkley,0,0,0,0.0,,,False,
missingness,209,Boundary-Aware,17,5,12,0.09615384615384616,1500.0,125.0,True,1.6397585292735575
missingness,210,ADWIN,0,0,0,0.0,,,False,
missingness,210,Page-Hinkley,0,0,0,0.0,,,False,
